Pixel_Lat,Pixel_Long,id
-13.520833015441895,-52.6875,"81619
"
-16.6875,-54.50416564941406,"61707
"
-6.0958333015441895,-54.74583435058594,"11399
"
-8.637499809265137,-48.72083282470703,"9755
"
-9.537500381469727,-48.85416793823242,"94662
"
-9.512499809265137,-38.63750076293945,"32122
"
-6.637499809265137,-41.64583206176758,"56761
"
-15.420833587646484,-59.15416717529297,"9560
"
-9.795833587646484,-40.97916793823242,"47608
"
-6.4041666984558105,-58.12916564941406,"1581
"
-17.10416603088379,-50.60416793823242,"96251
"
-13.829166412353516,-51.72916793823242,"81043
"
-12.029166221618652,-54.57083511352539,"84034
"
-10.112500190734863,-52.829166412353516,"15933
"
-14.945833206176758,-49.954166412353516,"60047
"
-13.004166603088379,-42.3125,"74708
"
-11.054166793823242,-43.51250076293945,"80174
"
-16.137500762939453,-53.837501525878906,"93009
"
-6.270833492279053,-38.44583511352539,"69230
"
-12.4375,-47.704166412353516,"63430
"
-12.037500381469727,-40.74583435058594,"71217
"
-7.4041666984558105,-50.05416488647461,"41140
"
-13.695833206176758,-54.63750076293945,"61818
"
-16.4375,-58.74583435058594,"7740
"
-14.804166793823242,-53.15416717529297,"33975
"
-17.40416717529297,-58.64583206176758,"71095
"
-14.179166793823242,-45.52083206176758,"25625
"
-7.704166889190674,-46.62916564941406,"25079
"
-9.3125,-47.26250076293945,"17069
"
-12.854166984558105,-43.44583511352539,"18655
"
-8.204166412353516,-59.045833587646484,"51474
"
-8.570833206176758,-43.72083282470703,"45052
"
-15.945833206176758,-45.07083511352539,"36434
"
-8.804166793823242,-58.0625,"74437
"
-16.004167556762695,-50.98749923706055,"66340
"
-12.262499809265137,-54.920833587646484,"18117
"
-6.495833396911621,-51.85416793823242,"28838
"
-9.837499618530273,-52.72916793823242,"38063
"
-16.320833206176758,-54.795833587646484,"74245
"
-5.954166889190674,-47.662498474121094,"36230
"
-9.304166793823242,-39.64583206176758,"74815
"
-9.845833778381348,-43.3125,"1518
"
-16.77083396911621,-54.32083511352539,"91692
"
-13.379166603088379,-42.662498474121094,"12434
"
-7.504166603088379,-42.829166412353516,"77722
"
-9.612500190734863,-52.48749923706055,"6527
"
-13.029166221618652,-58.89583206176758,"6949
"
-10.912500381469727,-47.162498474121094,"29354
"
-9.462499618530273,-36.52916717529297,"71103
"
-12.829166412353516,-51.97083282470703,"88994
"
-9.254166603088379,-56.23749923706055,"77450
"
-10.287500381469727,-37.80416488647461,"41511
"
-16.754167556762695,-40.44583511352539,"41071
"
-11.170833587646484,-48.97916793823242,"59921
"
-14.095833778381348,-41.6875,"67415
"
-8.345833778381348,-40.837501525878906,"72471
"
-7.129166603088379,-39.454166412353516,"57133
"
-8.595833778381348,-41.38750076293945,"60428
"
-14.645833015441895,-48.204166412353516,"44639
"
-17.495832443237305,-57.00416564941406,"6386
"
-12.954166412353516,-43.837501525878906,"97687
"
-14.370833396911621,-49.40416717529297,"1471
"
-13.345833778381348,-45.65416717529297,"67247
"
-15.954166412353516,-57.01250076293945,"91971
"
-16.337499618530273,-45.38750076293945,"48846
"
-16.84583282470703,-50.01250076293945,"97395
"
-6.004166603088379,-40.15416717529297,"91160
"
-6.2791666984558105,-55.37916564941406,"13664
"
-13.779166221618652,-39.37916564941406,"24967
"
-13.545833587646484,-55.712501525878906,"85698
"
-16.35416603088379,-53.26250076293945,"43738
"
-12.862500190734863,-51.69583511352539,"86124
"
-6.979166507720947,-53.67916488647461,"99234
"
-16.22083282470703,-51.337501525878906,"9904
"
-13.6875,-53.02083206176758,"75906
"
-10.762499809265137,-47.57083511352539,"58306
"
-12.245833396911621,-59.3125,"50636
"
-9.987500190734863,-43.045833587646484,"29638
"
-6.1875,-58.50416564941406,"96083
"
-9.829166412353516,-37.12083435058594,"87807
"
-7.820833206176758,-56.27916717529297,"14065
"
-10.270833015441895,-43.795833587646484,"1688
"
-15.287500381469727,-59.57083511352539,"11256
"
-9.570833206176758,-40.337501525878906,"34183
"
-7.554166793823242,-38.24583435058594,"48445
"
-16.129167556762695,-53.3125,"21289
"
-7.495833396911621,-40.37083435058594,"38429
"
-15.404166221618652,-56.30416488647461,"217
"
-13.645833015441895,-47.48749923706055,"75321
"
-5.962500095367432,-39.87916564941406,"73490
"
-11.770833015441895,-41.48749923706055,"74274
"
-13.770833015441895,-46.11249923706055,"5709
"
-11.070833206176758,-50.72083282470703,"95373
"
-10.745833396911621,-59.32083511352539,"41743
"
-6.429166793823242,-47.72916793823242,"1914
"
-5.887499809265137,-47.587501525878906,"27768
"
-10.3125,-43.63750076293945,"93973
"
-10.070833206176758,-52.52083206176758,"63120
"
-8.4375,-58.76250076293945,"81433
"
-15.545833587646484,-50.545833587646484,"4351
"
-9.479166984558105,-44.204166412353516,"77884
"
-14.245833396911621,-56.545833587646484,"67336
"
-6.262499809265137,-57.02083206176758,"12420
"
-10.362500190734863,-47.079166412353516,"37104
"
-17.087499618530273,-46.212501525878906,"56866
"
-13.620833396911621,-44.22083282470703,"48380
"
-16.920833587646484,-46.920833587646484,"57945
"
-12.520833015441895,-51.12083435058594,"23372
"
-14.554166793823242,-53.07083511352539,"61736
"
-8.345833778381348,-57.62916564941406,"85330
"
-13.829166412353516,-44.99583435058594,"3755
"
-12.304166793823242,-41.49583435058594,"45511
"
-10.245833396911621,-54.85416793823242,"42057
"
-9.354166984558105,-46.59583282470703,"82742
"
-10.154166221618652,-58.912498474121094,"96805
"
-13.329166412353516,-56.22916793823242,"30210
"
-15.345833778381348,-41.62083435058594,"17146
"
-13.229166984558105,-45.11249923706055,"32557
"
-8.612500190734863,-46.23749923706055,"41669
"
-10.920833587646484,-56.40416717529297,"32310
"
-13.270833015441895,-49.920833587646484,"15578
"
-14.179166793823242,-51.62083435058594,"12252
"
-6.170833110809326,-46.15416717529297,"3197
"
-12.020833015441895,-44.11249923706055,"52085
"
-10.320833206176758,-47.795833587646484,"7075
"
-16.762500762939453,-39.74583435058594,"12059
"
-15.945833206176758,-58.60416793823242,"27684
"
-9.579166412353516,-57.212501525878906,"98374
"
-11.395833015441895,-52.829166412353516,"24222
"
-13.704166412353516,-57.1875,"38877
"
-6.137499809265137,-49.23749923706055,"76650
"
-13.662500381469727,-48.82083511352539,"70121
"
-8.087499618530273,-43.48749923706055,"33544
"
-15.8125,-47.337501525878906,"62878
"
-13.112500190734863,-41.462501525878906,"15421
"
-10.887499809265137,-55.920833587646484,"69516
"
-9.545833587646484,-48.89583206176758,"87621
"
-9.120833396911621,-41.65416717529297,"67048
"
-7.337500095367432,-46.62916564941406,"33216
"
-16.0625,-54.662498474121094,"32848
"
-13.3125,-46.204166412353516,"96507
"
-17.429166793823242,-55.412498474121094,"45136
"
-8.887499809265137,-56.37916564941406,"92463
"
-11.712499618530273,-51.97083282470703,"22472
"
-12.320833206176758,-56.420833587646484,"21415
"
-14.179166793823242,-46.912498474121094,"35373
"
-8.5625,-52.212501525878906,"79102
"
-6.729166507720947,-50.92916488647461,"6133
"
-14.112500190734863,-39.90416717529297,"23550
"
-10.162500381469727,-39.15416717529297,"541
"
-6.054166793823242,-46.89583206176758,"78786
"
-13.329166412353516,-49.89583206176758,"46325
"
-9.545833587646484,-46.23749923706055,"135
"
-16.587499618530273,-48.80416488647461,"52466
"
-12.220833778381348,-37.94583511352539,"22765
"
-14.554166793823242,-53.48749923706055,"80750
"
-13.845833778381348,-54.837501525878906,"89607
"
-13.912500381469727,-46.212501525878906,"78400
"
-14.970833778381348,-44.97083282470703,"46581
"
-13.037500381469727,-42.76250076293945,"18248
"
-8.045833587646484,-54.90416717529297,"78117
"
-11.237500190734863,-39.704166412353516,"75861
"
-9.329166412353516,-42.36249923706055,"92286
"
-13.845833778381348,-58.579166412353516,"1587
"
-7.920833110809326,-47.48749923706055,"2830
"
-11.962499618530273,-38.51250076293945,"73705
"
-11.554166793823242,-51.787498474121094,"8216
"
-7.362500190734863,-55.51250076293945,"91748
"
-10.887499809265137,-44.204166412353516,"22565
"
-7.462500095367432,-37.829166412353516,"31375
"
-11.270833015441895,-47.47916793823242,"85595
"
-6.8458333015441895,-58.37083435058594,"27740
"
-8.545833587646484,-55.52083206176758,"92602
"
-10.970833778381348,-55.77083206176758,"41784
"
-7.945833206176758,-52.36249923706055,"59062
"
-14.979166984558105,-53.17916488647461,"70451
"
-16.84583282470703,-48.045833587646484,"95201
"
-6.9375,-39.35416793823242,"84332
"
-11.829166412353516,-51.94583511352539,"21106
"
-13.012499809265137,-41.837501525878906,"95526
"
-11.154166221618652,-38.204166412353516,"81064
"
-11.920833587646484,-56.4375,"63892
"
-16.90416717529297,-41.712501525878906,"60480
"
-16.445833206176758,-42.52083206176758,"41610
"
-7.5958333015441895,-48.912498474121094,"93658
"
-12.8125,-53.30416488647461,"3008
"
-7.1541666984558105,-44.329166412353516,"21627
"
-13.254166603088379,-54.4375,"68673
"
-9.779166221618652,-42.25416564941406,"30252
"
-7.604166507720947,-51.912498474121094,"10307
"
-17.5625,-58.87916564941406,"43544
"
-12.504166603088379,-57.87083435058594,"68913
"
-14.429166793823242,-39.63750076293945,"87339
"
-7.6541666984558105,-47.579166412353516,"56268
"
-12.195833206176758,-57.587501525878906,"20823
"
-11.020833015441895,-45.84583282470703,"14629
"
-11.587499618530273,-39.13750076293945,"17051
"
-14.679166793823242,-39.97083282470703,"87773
"
-12.954166412353516,-52.52916717529297,"94781
"
-11.220833778381348,-41.8125,"17013
"
-7.445833206176758,-42.05416488647461,"81176
"
-10.370833396911621,-56.170833587646484,"77217
"
-17.162500381469727,-41.59583282470703,"58430
"
-5.979166507720947,-37.204166412353516,"19672
"
-16.6875,-59.61249923706055,"64611
"
-11.412500381469727,-38.60416793823242,"64977
"
-6.487500190734863,-45.40416717529297,"36204
"
-13.454166412353516,-49.3125,"34669
"
-12.945833206176758,-57.00416564941406,"27849
"
-14.179166793823242,-47.52083206176758,"66691
"
-12.779166221618652,-45.76250076293945,"83626
"
-13.912500381469727,-47.62916564941406,"33635
"
-15.387499809265137,-52.94583511352539,"40063
"
-10.345833778381348,-58.67916488647461,"8934
"
-11.295833587646484,-52.412498474121094,"35414
"
-9.662500381469727,-59.25416564941406,"58591
"
-9.095833778381348,-40.670833587646484,"29567
"
-10.395833015441895,-51.86249923706055,"69443
"
-17.52916717529297,-55.337501525878906,"37627
"
-7.795833110809326,-42.287498474121094,"36981
"
-11.004166603088379,-58.420833587646484,"40768
"
-12.179166793823242,-56.92916488647461,"60830
"
-14.670833587646484,-49.57083511352539,"56375
"
-15.595833778381348,-58.462501525878906,"44756
"
-7.704166889190674,-44.162498474121094,"85422
"
-8.3125,-40.88750076293945,"29756
"
-7.887499809265137,-46.22083282470703,"83437
"
-15.637499809265137,-39.587501525878906,"72202
"
-8.229166984558105,-45.48749923706055,"21070
"
-8.862500190734863,-43.962501525878906,"73523
"
-10.645833015441895,-48.8125,"24689
"
-6.362500190734863,-54.11249923706055,"95205
"
-9.395833015441895,-42.204166412353516,"57983
"
,,"26493
"
-11.179166793823242,-59.52083206176758,"99760
"
-17.054166793823242,-59.52083206176758,"83446
"
-7.054166793823242,-49.63750076293945,"82270
"
-10.404166221618652,-55.98749923706055,"64903
"
-7.570833206176758,-41.82083511352539,"82041
"
-10.487500190734863,-38.25416564941406,"50594
"
-9.529166221618652,-58.26250076293945,"29837
"
-10.479166984558105,-54.13750076293945,"41689
"
-9.487500190734863,-37.00416564941406,"53933
"
-7.354166507720947,-48.954166412353516,"91353
"
-11.429166793823242,-39.712501525878906,"14647
"
-8.012499809265137,-49.84583282470703,"12655
"
-13.595833778381348,-52.37083435058594,"88327
"
-16.1875,-40.4375,"99731
"
-13.445833206176758,-59.420833587646484,"28045
"
-8.9375,-37.087501525878906,"84001
"
-10.354166984558105,-47.204166412353516,"57389
"
-16.695833206176758,-52.52083206176758,"46717
"
-12.304166793823242,-38.079166412353516,"17202
"
-13.645833015441895,-49.670833587646484,"27589
"
-9.129166603088379,-52.037498474121094,"22895
"
-9.195833206176758,-42.704166412353516,"68573
"
-15.637499809265137,-56.48749923706055,"48986
"
-8.854166984558105,-42.72916793823242,"885
"
-16.3125,-47.67916488647461,"96912
"
-7.487500190734863,-45.64583206176758,"56587
"
-6.229166507720947,-47.47916793823242,"99205
"
-12.662500381469727,-56.712501525878906,"49622
"
-12.1875,-43.65416717529297,"22502
"
-6.495833396911621,-41.88750076293945,"82784
"
-16.712499618530273,-53.49583435058594,"58269
"
-17.587499618530273,-46.37916564941406,"36751
"
-12.987500190734863,-48.25416564941406,"59035
"
-7.4041666984558105,-48.162498474121094,"71056
"
-13.245833396911621,-58.204166412353516,"26804
"
-16.412500381469727,-56.19583511352539,"99050
"
-8.879166603088379,-40.0625,"67440
"
-15.012499809265137,-43.76250076293945,"30676
"
-15.154166221618652,-57.27916717529297,"32626
"
-8.529166221618652,-41.13750076293945,"7804
"
-12.879166603088379,-42.170833587646484,"44997
"
-17.495832443237305,-58.329166412353516,"78143
"
-12.079166412353516,-58.63750076293945,"10819
"
-8.4375,-53.25416564941406,"72725
"
-8.720833778381348,-51.587501525878906,"77164
"
-10.729166984558105,-57.26250076293945,"37529
"
-7.895833492279053,-49.037498474121094,"30922
"
-10.054166793823242,-46.84583282470703,"13498
"
-14.612500190734863,-42.05416488647461,"80473
"
-7.6541666984558105,-58.045833587646484,"65516
"
-12.704166412353516,-49.26250076293945,"83012
"
-11.637499809265137,-51.94583511352539,"70495
"
-10.429166793823242,-50.32083511352539,"14644
"
-12.770833015441895,-39.704166412353516,"63374
"
-14.162500381469727,-42.47083282470703,"99506
"
-16.65416717529297,-51.42916488647461,"11148
"
-14.020833015441895,-58.07083511352539,"47635
"
-16.504167556762695,-49.49583435058594,"74361
"
-15.362500190734863,-49.22916793823242,"26786
"
-6.1875,-56.962501525878906,"79187
"
-14.295833587646484,-39.64583206176758,"93491
"
-9.270833015441895,-57.64583206176758,"42323
"
-9.929166793823242,-44.97083282470703,"23452
"
-14.654166221618652,-45.63750076293945,"45419
"
-6.162499904632568,-53.89583206176758,"31912
"
-8.287500381469727,-47.329166412353516,"9173
"
-17.245832443237305,-54.19583511352539,"79193
"
-6.420833110809326,-37.52083206176758,"58019
"
-8.729166984558105,-56.87916564941406,"29457
"
-15.929166793823242,-43.795833587646484,"37500
"
-8.720833778381348,-41.62083435058594,"32192
"
-8.895833015441895,-50.5625,"38283
"
-5.995833396911621,-58.92916488647461,"921
"
-14.729166984558105,-56.34583282470703,"8392
"
-8.245833396911621,-54.24583435058594,"48820
"
-12.620833396911621,-51.80416488647461,"41753
"
-6.895833492279053,-39.30416488647461,"88236
"
-17.212499618530273,-50.99583435058594,"86073
"
-17.27083396911621,-56.162498474121094,"90775
"
-7.762499809265137,-48.74583435058594,"95982
"
-7.020833492279053,-46.52083206176758,"57268
"
-10.279166221618652,-48.02083206176758,"89784
"
-12.612500190734863,-39.87083435058594,"90636
"
-10.462499618530273,-58.55416488647461,"62000
"
-10.545833587646484,-37.1875,"13364
"
-14.404166221618652,-40.55416488647461,"85553
"
-15.462499618530273,-52.88750076293945,"57765
"
-6.270833492279053,-53.037498474121094,"38470
"
-9.145833015441895,-44.0625,"32968
"
-17.112499237060547,-48.40416717529297,"3796
"
-17.387500762939453,-52.52083206176758,"41062
"
-6.5625,-53.37083435058594,"95285
"
-8.037500381469727,-37.4375,"1542
"
-11.820833206176758,-51.26250076293945,"78725
"
-8.245833396911621,-42.37083435058594,"1767
"
-9.745833396911621,-58.1875,"14620
"
-8.987500190734863,-49.912498474121094,"59901
"
-15.087499618530273,-53.795833587646484,"19739
"
-11.487500190734863,-52.6875,"96305
"
-8.995833396911621,-58.62083435058594,"97207
"
-15.720833778381348,-55.87083435058594,"65475
"
-7.2791666984558105,-53.02916717529297,"16283
"
-8.370833396911621,-36.587501525878906,"14832
"
-12.604166984558105,-58.48749923706055,"96275
"
-15.129166603088379,-59.670833587646484,"11484
"
-10.629166603088379,-46.8125,"83675
"
-10.245833396911621,-49.52083206176758,"7647
"
-10.154166221618652,-54.829166412353516,"75532
"
-9.579166412353516,-51.462501525878906,"33828
"
-6.520833492279053,-58.13750076293945,"50789
"
-9.220833778381348,-37.19583511352539,"93460
"
-14.195833206176758,-56.3125,"98260
"
-7.737500190734863,-39.77083206176758,"10820
"
-6.229166507720947,-36.670833587646484,"20575
"
-7.837500095367432,-53.22916793823242,"40777
"
-8.137499809265137,-43.25416564941406,"18893
"
-7.0291666984558105,-45.00416564941406,"2322
"
-6.837500095367432,-55.74583435058594,"98182
"
-16.387500762939453,-58.73749923706055,"77890
"
-13.237500190734863,-55.44583511352539,"4515
"
-16.4375,-47.079166412353516,"18557
"
-16.287500381469727,-53.61249923706055,"23122
"
-11.612500190734863,-45.22083282470703,"4378
"
-15.912500381469727,-48.920833587646484,"14527
"
-6.370833396911621,-52.87916564941406,"76823
"
-8.429166793823242,-48.87916564941406,"30120
"
-14.079166412353516,-50.47916793823242,"76746
"
-12.712499618530273,-49.712501525878906,"11901
"
-13.595833778381348,-53.454166412353516,"90772
"
-6.545833110809326,-51.34583282470703,"29013
"
-15.904166221618652,-46.94583511352539,"67134
"
-8.129166603088379,-49.98749923706055,"55693
"
-17.34583282470703,-45.1875,"76615
"
-7.604166507720947,-54.795833587646484,"94852
"
-8.387499809265137,-47.329166412353516,"94850
"
-14.104166984558105,-50.74583435058594,"34528
"
-11.587499618530273,-49.60416793823242,"8958
"
-12.829166412353516,-40.52916717529297,"88039
"
-8.204166412353516,-50.14583206176758,"26797
"
-7.304166793823242,-39.32083511352539,"42191
"
-16.829166412353516,-58.89583206176758,"58498
"
-16.6875,-56.38750076293945,"52211
"
-14.004166603088379,-40.97916793823242,"68830
"
-10.795833587646484,-58.912498474121094,"84933
"
-6.6875,-45.5625,"64930
"
-10.445833206176758,-52.8125,"11047
"
-16.712499618530273,-49.99583435058594,"87177
"
-8.495833396911621,-50.5625,"22805
"
-7.2208333015441895,-51.37083435058594,"18288
"
-14.720833778381348,-53.82083511352539,"93155
"
-8.929166793823242,-49.079166412353516,"28278
"
-14.454166412353516,-39.4375,"2487
"
-10.745833396911621,-45.662498474121094,"76727
"
-13.412500381469727,-59.90416717529297,"29039
"
-7.729166507720947,-45.57083511352539,"32963
"
-11.970833778381348,-42.72916793823242,"15690
"
-14.920833587646484,-49.37083435058594,"99950
"
-17.5625,-39.954166412353516,"86020
"
-10.862500190734863,-47.454166412353516,"68385
"
-5.9708333015441895,-44.11249923706055,"1886
"
-10.0625,-40.962501525878906,"60375
"
-11.079166412353516,-52.12083435058594,"46947
"
-9.170833587646484,-48.15416717529297,"12576
"
-12.579166412353516,-48.3125,"66078
"
-6.995833396911621,-43.287498474121094,"37153
"
-8.204166412353516,-51.89583206176758,"21076
"
-8.570833206176758,-55.412498474121094,"56494
"
-7.8125,-43.1875,"38455
"
-6.337500095367432,-40.61249923706055,"3251
"
-6.3125,-52.86249923706055,"39623
"
-6.362500190734863,-55.62916564941406,"69673
"
-7.145833492279053,-49.287498474121094,"28575
"
-15.095833778381348,-43.17916488647461,"54381
"
-9.229166984558105,-45.61249923706055,"74396
"
-6.7208333015441895,-51.92916488647461,"92805
"
-10.945833206176758,-38.8125,"62082
"
-12.237500190734863,-56.12083435058594,"31326
"
-6.920833110809326,-53.162498474121094,"5158
"
-12.779166221618652,-52.079166412353516,"72945
"
-9.8125,-41.65416717529297,"6739
"
-9.445833206176758,-44.212501525878906,"7272
"
-11.962499618530273,-39.037498474121094,"485
"
-16.679166793823242,-46.329166412353516,"2963
"
-14.8125,-41.087501525878906,"94042
"
-13.079166412353516,-43.65416717529297,"47105
"
-13.829166412353516,-40.39583206176758,"67850
"
-9.579166412353516,-36.037498474121094,"47904
"
-11.395833015441895,-50.537498474121094,"18997
"
-10.012499809265137,-43.57083511352539,"47134
"
-12.279166221618652,-39.6875,"36488
"
-11.787500381469727,-58.662498474121094,"73351
"
-14.704166412353516,-57.69583511352539,"37763
"
-13.737500190734863,-52.50416564941406,"65536
"
,,"45997
"
-9.612500190734863,-59.5625,"54224
"
-16.804166793823242,-52.87916564941406,"51546
"
-10.254166603088379,-39.55416488647461,"50651
"
-15.362500190734863,-48.920833587646484,"12547
"
-16.070833206176758,-53.5625,"14247
"
-8.645833015441895,-38.84583282470703,"60408
"
-11.495833396911621,-58.86249923706055,"5755
"
-7.795833110809326,-38.829166412353516,"37592
"
,,"61304
"
-15.020833015441895,-55.05416488647461,"25123
"
-17.387500762939453,-47.50416564941406,"83279
"
-7.6875,-51.162498474121094,"29102
"
-13.920833587646484,-49.61249923706055,"31343
"
-8.670833587646484,-56.045833587646484,"26896
"
-15.070833206176758,-51.412498474121094,"2994
"
-10.670833587646484,-41.88750076293945,"58210
"
-12.329166412353516,-49.60416793823242,"74637
"
-8.637499809265137,-44.9375,"99389
"
-14.487500190734863,-43.99583435058594,"20424
"
-6.987500190734863,-47.88750076293945,"61725
"
-15.904166221618652,-54.10416793823242,"30521
"
-7.954166889190674,-53.50416564941406,"69580
"
-8.645833015441895,-40.69583511352539,"9797
"
-15.845833778381348,-41.32083511352539,"19961
"
-10.387499809265137,-44.51250076293945,"77809
"
-12.637499809265137,-47.92916488647461,"71891
"
-10.104166984558105,-52.587501525878906,"10922
"
-6.804166793823242,-52.087501525878906,"74413
"
-12.045833587646484,-43.85416793823242,"43694
"
-16.237499237060547,-58.50416564941406,"28368
"
-16.887500762939453,-59.19583511352539,"25868
"
-6.629166603088379,-37.51250076293945,"96621
"
-6.512499809265137,-37.77083206176758,"44550
"
-12.129166603088379,-52.579166412353516,"9653
"
-12.745833396911621,-51.15416717529297,"11333
"
-11.362500190734863,-38.920833587646484,"64646
"
-6.329166889190674,-57.22083282470703,"91733
"
-5.870833396911621,-46.17916488647461,"80727
"
-15.695833206176758,-56.01250076293945,"43363
"
-9.454166412353516,-48.52083206176758,"40821
"
-10.162500381469727,-54.704166412353516,"37106
"
-7.962500095367432,-43.37083435058594,"83595
"
-12.429166793823242,-57.25416564941406,"21869
"
-11.054166793823242,-53.80416488647461,"44545
"
-11.504166603088379,-38.454166412353516,"20412
"
-10.154166221618652,-42.51250076293945,"59120
"
-15.795833587646484,-59.40416717529297,"46862
"
-9.829166412353516,-48.087501525878906,"52861
"
-10.870833396911621,-40.37916564941406,"67603
"
-10.179166793823242,-49.76250076293945,"17452
"
-6.454166889190674,-50.454166412353516,"6864
"
-16.662500381469727,-42.420833587646484,"82508
"
-10.304166793823242,-38.90416717529297,"71668
"
-10.412500381469727,-58.67916488647461,"37478
"
-16.40416717529297,-48.59583282470703,"78766
"
-12.870833396911621,-58.412498474121094,"17923
"
-7.895833492279053,-39.087501525878906,"95419
"
-6.895833492279053,-36.24583435058594,"88259
"
-11.495833396911621,-45.212501525878906,"48012
"
-10.304166793823242,-48.22916793823242,"55869
"
-15.637499809265137,-40.48749923706055,"98661
"
-14.654166221618652,-57.60416793823242,"10340
"
-6.012499809265137,-58.65416717529297,"61265
"
-11.745833396911621,-59.26250076293945,"66393
"
-13.620833396911621,-53.47916793823242,"35702
"
-11.220833778381348,-39.537498474121094,"42714
"
-7.237500190734863,-44.39583206176758,"79492
"
-6.570833206176758,-43.795833587646484,"72969
"
-10.8125,-41.89583206176758,"4323
"
-10.037500381469727,-55.23749923706055,"55121
"
-8.329166412353516,-48.22083282470703,"76754
"
-16.287500381469727,-55.4375,"94259
"
-5.920833110809326,-52.30416488647461,"89429
"
-15.8125,-46.12916564941406,"93307
"
-17.47083282470703,-57.537498474121094,"1444
"
-9.820833206176758,-43.61249923706055,"67593
"
-11.070833206176758,-42.12083435058594,"1639
"
-11.270833015441895,-55.795833587646484,"90409
"
-16.8125,-42.47083282470703,"3873
"
-12.387499809265137,-40.22083282470703,"77480
"
-13.162500381469727,-49.65416717529297,"91145
"
-7.162499904632568,-50.77916717529297,"46004
"
-15.670833587646484,-44.329166412353516,"18507
"
-11.587499618530273,-38.3125,"83460
"
-13.504166603088379,-39.412498474121094,"10769
"
-15.845833778381348,-44.59583282470703,"4993
"
-15.745833396911621,-44.00416564941406,"86675
"
-13.454166412353516,-51.57083511352539,"84718
"
-15.012499809265137,-46.787498474121094,"19602
"
-11.095833778381348,-46.92916488647461,"18529
"
-15.237500190734863,-57.162498474121094,"64261
"
-6.370833396911621,-39.704166412353516,"96087
"
-6.945833206176758,-41.11249923706055,"4537
"
-10.070833206176758,-36.3125,"21839
"
-13.570833206176758,-58.4375,"31618
"
-8.345833778381348,-56.329166412353516,"33691
"
-13.612500190734863,-39.99583435058594,"96350
"
-14.837499618530273,-52.38750076293945,"20842
"
-7.2791666984558105,-43.462501525878906,"18084
"
-7.354166507720947,-36.12916564941406,"23663
"
-11.862500190734863,-51.39583206176758,"77321
"
-13.945833206176758,-58.3125,"45578
"
-7.454166889190674,-52.287498474121094,"78930
"
-15.037500381469727,-43.27916717529297,"21207
"
-10.462499618530273,-37.49583435058594,"99953
"
-14.287500381469727,-42.662498474121094,"56447
"
-16.829166412353516,-51.412498474121094,"7059
"
-7.0291666984558105,-47.42916488647461,"71381
"
-8.979166984558105,-48.23749923706055,"96295
"
-12.520833015441895,-48.27916717529297,"18499
"
-14.254166603088379,-52.787498474121094,"18479
"
-6.245833396911621,-59.795833587646484,"60786
"
-7.729166507720947,-37.545833587646484,"44695
"
-8.362500190734863,-45.412498474121094,"70325
"
-15.287500381469727,-57.89583206176758,"92355
"
-9.6875,-58.62083435058594,"74169
"
-10.087499618530273,-57.19583511352539,"9229
"
-14.679166793823242,-54.30416488647461,"50991
"
-13.354166984558105,-46.545833587646484,"85167
"
-10.529166221618652,-44.954166412353516,"62180
"
-7.1541666984558105,-37.087501525878906,"97635
"
-7.737500190734863,-45.44583511352539,"27427
"
-11.712499618530273,-56.61249923706055,"54709
"
-12.712499618530273,-44.47916793823242,"66792
"
-12.412500381469727,-53.52083206176758,"84600
"
-13.037500381469727,-52.920833587646484,"99065
"
-16.120832443237305,-41.662498474121094,"95244
"
-11.970833778381348,-57.02083206176758,"67837
"
-9.104166984558105,-42.97916793823242,"20762
"
-9.770833015441895,-36.65416717529297,"87617
"
-15.862500190734863,-52.962501525878906,"44254
"
-11.454166412353516,-50.0625,"27812
"
-10.037500381469727,-52.10416793823242,"33670
"
-6.0291666984558105,-38.6875,"56065
"
-12.362500190734863,-54.11249923706055,"53526
"
-15.570833206176758,-51.62083435058594,"16416
"
-12.145833015441895,-53.61249923706055,"26440
"
-16.6875,-45.59583282470703,"40434
"
-12.454166412353516,-41.704166412353516,"64684
"
-10.670833587646484,-49.97083282470703,"91333
"
-7.645833492279053,-59.9375,"9466
"
-8.670833587646484,-48.0625,"31767
"
-8.929166793823242,-58.212501525878906,"9132
"
-13.162500381469727,-53.454166412353516,"46454
"
-10.279166221618652,-38.5625,"35824
"
-7.870833396911621,-47.76250076293945,"1969
"
-6.554166793823242,-45.454166412353516,"94071
"
-12.887499809265137,-39.63750076293945,"90530
"
-7.4708333015441895,-38.62083435058594,"86371
"
-7.4708333015441895,-38.62083435058594,"24949
"
-14.295833587646484,-43.47916793823242,"44874
"
-14.895833015441895,-53.60416793823242,"83931
"
-5.9375,-41.3125,"25746
"
-9.954166412353516,-36.82083511352539,"74468
"
-11.520833015441895,-50.82083511352539,"74761
"
-14.704166412353516,-47.212501525878906,"76998
"
-16.554166793823242,-39.32083511352539,"87972
"
-17.245832443237305,-55.60416793823242,"24049
"
-12.845833778381348,-53.420833587646484,"71762
"
-11.770833015441895,-41.1875,"84842
"
-13.9375,-43.087501525878906,"35583
"
-17.329166412353516,-59.10416793823242,"18766
"
-8.629166603088379,-50.23749923706055,"46681
"
-14.604166984558105,-39.72916793823242,"18477
"
-16.39583396911621,-52.97916793823242,"41519
"
-14.712499618530273,-56.38750076293945,"61144
"
